User ID,Round-Trip Time [ms],IP Address,ASN,User Agent String,Device Type,Login Successful,year,month,day,hour,minute,Is Failed Login,Is Attack,Day Slot,Browser Family,OS Family,Is Bot
3412094573111282041,462.0,10.0.64.143,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",mobile,1,2020,4,6,12,3,0,0,day,Mobile Safari,iOS,False
8244187370125325501,46.0,80.203.88.151,15659,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",mobile,1,2020,8,22,7,10,0,0,early morning,Mobile Safari,iOS,False
3363689034976310877,496.0,84.209.22.178,41164,"Mozilla/5.0  (Linux; Android 9.0.1; SM-G530H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/126164",mobile,1,2020,9,24,19,7,0,0,day,Android,Android,False
1206122344834364127,1556.0,37.191.176.69,57963,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,1,2020,12,4,19,5,0,0,day,Android,Android,False
-5117771196636748447,1144.0,84.208.112.42,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",mobile,1,2020,10,28,18,5,0,0,day,Mobile Safari,iOS,False
4368858352564789938,27.0,80.232.65.215,25400,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1602 variation/246196,mobile,1,2020,12,14,0,6,0,0,late night,Mobile Safari UI/WKWebView,iOS,False
2199315258602328109,40.0,81.167.129.178,29695,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",mobile,1,2020,8,29,8,37,0,0,day,Android,Android,False
-5549003739971122545,707.0,37.191.169.242,57963,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,1,2020,9,22,20,43,0,0,day,Android,Android,False
3615213766009619131,662.0,37.191.160.18,57963,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,4,15,13,32,0,0,day,Opera Mobile,Android,False
7873056341191836183,682.0,80.232.71.207,25400,"Mozilla/5.0  (Linux; Android 4.1.1; NX007HD8G) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 OPR/52.1.2254.2306.54290",mobile,0,2020,5,15,17,30,1,0,day,Opera Mobile,Android,False
2060675157546076814,494.0,10.0.77.113,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power lite AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1950.138 Mobile Safari/537.36",mobile,1,2020,3,24,13,33,0,0,day,Chrome,iOS,False
-2633500768618681861,620.0,10.0.67.82,29695,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,10,24,17,18,1,0,day,Android,Android,False
-4324475583306591935,491.0,37.191.168.97,57963,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,9,30,8,13,1,0,day,Android,Android,False
8358953030609541207,465.0,109.74.177.170,8478,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,3,10,21,39,0,0,day,Opera Mobile,Android,False
-6914946587572579125,20.0,10.0.69.186,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.5.0.41 Chrome/81.0.4044.1937.95 Mobile Safari/537.36",mobile,1,2020,6,30,19,46,0,0,day,Chrome,iOS,False
-6713144764401002849,486.0,10.0.66.3,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1604 (Chrome variation/246866,mobile,1,2020,6,22,18,37,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-9105990087456494124,458.0,37.191.169.196,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36 AlohaBrowser/1.5.0 AlohaBrowser/2.14.1",mobile,1,2021,1,24,18,12,0,0,day,Chrome,iOS,False
-4324475583306591935,416.0,51.175.108.138,29695,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [TNMOBILE/iOS 2.13.0]",mobile,0,2020,5,22,12,14,1,0,day,Mobile Safari UI/WKWebView,iOS,False
3804120101951563291,991.0,185.35.203.107,50304,"Mozilla/5.0  (Linux; U; Android 2.3.3; en-gb; GT-I9000 Build/GINGERBREAD) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/41288",mobile,1,2020,12,12,9,49,0,0,day,Android,Android,False
1324841212081608493,586.0,51.175.138.123,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.111 Mobile Safari/537.36 OPT/2.4",mobile,1,2020,6,3,5,15,0,0,early morning,Chrome,iOS,False
-8415552178611873755,459.0,185.169.173.191,206993,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",mobile,1,2020,8,4,12,32,0,0,day,Mobile Safari,iOS,False
-6812684092521286924,474.0,10.0.59.250,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.111 Mobile Safari/537.36",mobile,1,2020,4,23,8,31,0,0,day,Chrome,iOS,False
2057663231157243778,691.0,51.175.151.63,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36",mobile,1,2021,1,21,15,24,0,0,day,Chrome,iOS,False
-3220683309539079833,22.0,109.203.16.21,29492,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610 variation/247581,mobile,1,2020,3,9,20,2,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-4173645702275511433,585.0,10.0.160.76,500136,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1610 (Chrome variation/192597,mobile,1,2020,3,10,11,45,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-422826408435850999,549.0,84.208.169.78,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",mobile,1,2020,10,22,22,16,0,0,late night,Mobile Safari,iOS,False
-4324475583306591935,655.0,84.49.3.96,15659,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_4 like Mac OS X) Plus Build/JOP24G AppleWebKit/534.30 (KHTML, like Gecko Version/4.0 Chrome/43.0.2357.65 Mobile Safari/534.30",tablet,0,2020,2,12,15,49,1,0,day,Chrome Mobile WebView,iOS,False
2963840500456509115,579.0,80.202.77.29,15659,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1673 (Chrome variation/249073,mobile,1,2020,3,13,18,24,0,0,day,Mobile Safari UI/WKWebView,iOS,False
5688417376074152639,525.0,84.209.225.131,41164,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",mobile,1,2020,8,16,5,55,0,0,early morning,Mobile Safari,iOS,False
-7918636299587899615,564.0,23.5.60.170,41164,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2.3433 Mobile/15E148 Safari/604.1",mobile,1,2021,2,9,9,28,0,0,day,Mobile Safari,iOS,False
-4324475583306591935,477.0,84.209.141.189,41164,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",mobile,0,2020,9,13,15,3,1,0,day,Android,Android,False
-8211093898160741847,521.0,84.209.137.228,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36 OPT/2.3",mobile,0,2020,11,20,19,12,1,0,day,Chrome,iOS,False
-3356732521481573431,474.0,80.203.233.136,15659,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20081407 Firefox/20.0 variation/292230,tablet,1,2020,10,16,11,48,0,0,day,Mobile Safari UI/WKWebView,iOS,False
6068381856930825054,6723.0,37.191.187.63,57963,"Mozilla/5.0  (Linux; Android 9.0.1; SM-G530H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/126164",mobile,1,2020,9,15,11,49,0,0,day,Android,Android,False
-828166057355028851,461.0,10.0.77.187,29695,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.138 Mobile Safari/537.36 PHX/5.1",mobile,1,2020,10,29,11,49,0,0,day,Chrome,Android,False
-34689900892864862,498.0,46.212.100.172,41164,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/63.0.3239.111 Mobile Safari/537.36 AlohaBrowser/2.0.1.2 variation/22997",mobile,0,2020,4,17,18,29,1,0,day,Chrome Mobile,Android,False
1446244374300517511,598.0,80.203.123.106,15659,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,7,16,21,42,0,0,day,Opera Mobile,Android,False
854034827951146798,38.0,10.0.116.168,500001,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,7,14,14,47,0,0,day,Android,Android,False
6201420965714132692,454.0,37.191.143.163,57963,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,9,17,6,22,1,0,early morning,Android,Android,False
-3065515552296803420,534.0,62.73.204.77,25400,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",mobile,0,2020,12,3,12,0,1,0,day,Android,Android,False
8423810735893552782,439.0,10.1.29.4,34989,"Mozilla/5.0  (x86_64) AppleWebKit/530.17 (KHTML, like Gecko Version/4.0 Mobile Safari/530.17 variation/201873",mobile,1,2020,10,30,13,1,0,0,day,Safari,Other,False
1109199058358647774,1079.0,10.1.17.202,207674,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,6,27,11,34,0,0,day,Android,Android,False
8309293300970174451,562.0,81.167.43.29,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193360,mobile,1,2020,2,20,14,1,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-8286951521905202615,473.0,80.202.174.217,15659,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-us; Y220-U10 Build/HUAWEIY220-U10) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",mobile,0,2020,9,2,13,22,1,0,day,Android,Android,False
2449895515433060171,434.0,81.166.187.147,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,7,14,17,23,0,0,day,Android,Android,False
8670666161254385333,771.0,10.0.74.116,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) (XT1925DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.138 Mobile Safari/537.36",mobile,1,2020,8,8,13,43,0,0,day,Chrome,iOS,False
-2069435901354954453,494.0,84.209.37.189,41164,"Mozilla/5.0 (Linux; Android 6.0.1; Redmi 3S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1933.117 Mobile Safari/537.36",mobile,1,2021,2,13,9,11,0,0,day,Chrome,Android,False
3398640877391903844,1171.0,109.74.185.200,8478,"Mozilla/5.0  (Linux; Android 9.0.1; SM-G530H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/126164",mobile,0,2020,9,21,18,26,1,0,day,Android,Android,False
-4825632346501552229,510.0,84.209.164.251,41164,"Mozilla/5.0  (Linux; U; Android 2.3.6; en-gb; GT-S5830i Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/283013",tablet,1,2020,11,3,13,33,0,0,day,Android,Android,False
-2906747537915990595,25.0,62.97.167.84,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36 PHX/6.0",mobile,1,2020,12,14,14,44,0,0,day,Chrome,iOS,False
5446519765767361719,461.0,84.208.49.216,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.117 Mobile Safari/537.36 PHX/6.0",mobile,1,2020,11,15,22,17,0,0,late night,Chrome,iOS,False
-4711375826114069523,423.0,84.48.131.16,15659,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",mobile,0,2020,11,6,10,17,1,0,day,Mobile Safari,iOS,False
976784932893808792,539.0,10.0.57.197,29695,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0.0.3605 Mobile/10B500 Safari/8536.25",mobile,1,2021,2,23,16,30,0,0,day,Mobile Safari,iOS,False
-4324475583306591935,913.0,84.208.175.173,41164,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,9,14,18,18,1,0,day,Android,Android,False
2276295655757057961,576.0,10.0.61.52,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",mobile,1,2020,3,12,6,25,0,0,early morning,Mobile Safari,iOS,False
-2665655651334178790,1805.0,84.209.77.148,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,0,2020,3,26,17,9,1,0,day,Opera Mobile,Android,False
3403575937404027820,473.0,80.232.36.219,25400,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",mobile,0,2020,9,9,6,48,1,0,early morning,Android,Android,False
2689866461451404619,463.0,10.0.160.76,500136,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.117 Mobile Safari/537.36 PHX/5.5 variation/225450",mobile,1,2020,8,18,19,3,0,0,day,Chrome,iOS,False
8628752010479012774,462.0,80.203.204.4,15659,"Mozilla/5.0  (Linux; Android 4.1.1; NX007HD8G) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 OPR/52.1.2254.2306.54290",mobile,1,2020,4,5,21,0,0,0,day,Opera Mobile,Android,False
-4324475583306591935,532.0,84.208.123.206,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,0,2020,7,27,15,40,1,0,day,Android,Android,False
-3307387295923630374,434.0,84.208.59.33,41164,"'Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.87 Safari/537.36' variation/288210",tablet,1,2020,7,2,21,17,0,0,day,Chrome,iOS,False
-4324475583306591935,508.0,37.191.191.81,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko Version/6.0.0.3605 Mobile/10B350 Safari/8536.25",tablet,0,2021,2,7,9,49,1,0,day,Mobile Safari,iOS,False
358861188208354228,524.0,51.175.207.34,29695,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,1,2020,10,19,7,53,0,0,early morning,Android,Android,False
2048406363959362775,37.0,178.16.72.60,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,0,2020,9,10,23,33,1,0,late night,Android,Android,False
-2984706213229591502,758.0,37.191.205.38,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.16.95 Safari/537.36",tablet,1,2020,12,26,17,26,0,0,day,Chrome,iOS,False
-427959209682124937,540.0,84.49.0.117,15659,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,2,22,19,28,0,0,day,Opera Mobile,Android,False
4990958777922780195,444.0,37.191.200.43,57963,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",mobile,0,2020,6,4,18,26,1,0,day,Opera Mobile,Android,False
1851353795445981249,607.0,84.209.104.148,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,7,24,10,36,0,0,day,Android,Android,False
-4324475583306591935,28.0,10.0.60.198,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1939.91 Mobile Safari/537.36",mobile,0,2020,9,26,10,55,1,0,day,Chrome,iOS,False
-6372074239654470139,912.0,84.208.165.217,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,8,29,20,43,0,0,day,Android,Android,False
-4628341259516287758,555.0,10.0.74.152,29695,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,1,2020,11,1,15,23,0,0,day,Android,Android,False
-8785873737679019686,1008.0,10.0.64.173,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,7,5,17,16,0,0,day,Android,Android,False
-1546683497970077881,439.0,37.191.211.245,57963,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.142 Mobile Safari/537.36 variation/48960",mobile,1,2020,5,18,10,12,0,0,day,Chrome,Android,False
6430655029656501159,511.0,10.1.23.243,34989,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1933.34 Mobile Safari/537.36 variation/230903",mobile,1,2021,2,5,0,23,0,0,late night,Chrome,iOS,False
-254816021386025786,491.0,10.0.66.210,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,2,22,13,38,0,0,day,Opera Mobile,Android,False
-4324475583306591935,501.0,84.208.63.39,41164,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20081407 Firefox/20.0.0.1602,mobile,0,2020,12,13,13,48,1,0,day,Android,Android,False
-7576190117685423128,527.0,62.97.169.67,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,0,2020,8,24,18,35,1,0,day,Opera Mobile,Android,False
-4324475583306591935,749.0,51.175.214.120,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1603,mobile,0,2020,7,28,12,47,1,0,day,Mobile Safari UI/WKWebView,iOS,False
-3648429660260588879,714.0,81.167.46.204,29695,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1602,mobile,0,2021,1,8,18,6,1,0,day,Android,Android,False
6696515724003642150,29.0,10.0.60.76,29695,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [TNMOBILE/iOS 2.13.0]",mobile,1,2020,2,27,11,8,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-6594290962516796897,768.0,51.175.180.30,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1610 (Chrome,mobile,1,2020,3,10,21,54,0,0,day,Mobile Safari UI/WKWebView,iOS,False
5021597444596848197,492.0,84.209.145.158,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,4,6,7,30,0,0,early morning,Opera Mobile,Android,False
-2365107449663019102,2081.0,80.202.36.109,15659,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,2,13,17,27,0,0,day,Opera Mobile,Android,False
-2611704337020192791,478.0,84.208.118.255,41164,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,9,24,5,34,1,0,early morning,Android,Android,False
-4052496495145901058,714.0,10.0.64.46,29695,"Mozilla/5.0  (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/530.17 (KHTML, like Gecko Version/4.0 Mobile Safari/530.17",mobile,1,2020,3,30,13,31,0,0,day,Mobile Safari,iOS,False
5591694347065122819,466.0,46.212.85.182,41164,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2.3433 Mobile/15E148 Safari/604.1",mobile,1,2021,1,15,20,32,0,0,day,Mobile Safari,iOS,False
7262360775390447927,649.0,46.212.25.88,41164,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",mobile,1,2021,1,13,8,48,0,0,day,Android,Android,False
-3987561215202567505,1021.0,10.0.57.210,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/202135",mobile,1,2020,7,2,8,55,0,0,day,Mobile Safari,iOS,False
7948373853120812776,383.0,10.0.66.170,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1673 (Chrome variation/249077,mobile,1,2020,3,15,21,15,0,0,day,Mobile Safari UI/WKWebView,iOS,False
8657625835933587117,587.0,80.232.113.138,25400,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0 variation/245233,mobile,0,2020,8,7,7,53,1,0,early morning,Mobile Safari UI/WKWebView,iOS,False
6717915514198670217,456.0,10.0.65.227,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.66 Mobile Safari/537.36",mobile,0,2020,7,1,20,58,1,0,day,Chrome,iOS,False
-2794272842284722148,463.0,37.191.162.214,57963,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,7,17,4,12,0,0,early morning,Android,Android,False
5531174028509312043,735.0,78.91.0.173,224,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",mobile,1,2020,9,30,17,23,0,0,day,Mobile Safari,iOS,False
